Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,16-09-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Burundi,BDI,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.06999969,,,,,,,
Belgium,BEL,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.130000114,2.910000086,2.200000048,2.839999914,3.309999943,3.930000067,3.549999952,4.260000229,4.039999962,3.650000095,3.559999943,4.349999905,4.25,3.769999981,3.960000038,4.619999886,4.619999886,4.920000076,3.99000001,3.839999914,3.589999914,3.269999981,3.579999924,3.700000048
Benin,BEN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.89999962,,,,,,,1.690000057,,,
Burkina Faso,BFA,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.989999771,,,,11.69999981,,,
Bangladesh,BGD,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,,,,3.059999943,,,4.849999905,,,6.940000057,7.940000057,,,,
Bulgaria,BGR,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.960000038,8.399999619,7.5,5.96999979,5.170000076,4.420000076,3.75,2.349999905,1.960000038,2.710000038,4.590000153,5.340000153,6.25,6.489999771,5.489999771,4.039999962,3.5,3.279999971,2.450000048,1.830000043,2.599999905,1.99000001
Bahrain,BHR,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bahamas, The",BHS,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.269999981,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bosnia and Herzegovina,BIH,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,8.270000458,5.079999924,8.800000191,12.47999954,13.34000015,15.5,14.14999962,17.36000061,17.26000023,14.85000038,11.68000031,13.57999992,10.18999958,10.19999981,7.960000038
Belarus,BLR,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.430000067,3.660000086,3.140000105,2.640000105,2.720000029,
Belize,BLZ,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.119999886,,,,,,,9.090000153,3.609999895,4.800000191,4.360000134,3.700000048,2.799999952,,5.400000095,,
Bermuda,BMU,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.639999986,,,,,,,,,4.190000057,2.24000001,,3.25,,,,,,,,,
Bolivia,BOL,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.22999954,7.21999979,,3.910000086,9.090000153,3.589999914,4.179999828,,5.539999962,7.369999886,5.710000038,4.619999886,3.180000067,6.210000038,,3.160000086,3.25,3.930000067,3.069999933,2.869999886,5.139999866,5.400000095,5.489999771,5.869999886,10.40999985,
Brazil,BRA,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.940000057,2.329999924,3,2.869999886,3.410000086,,2.730000019,3.440000057,3.319999933,3.25,3.339999914,2.920000076,3.369999886,3.049999952,3.279999971,,2.609999895,0.589999974,0.579999983,0.980000019,4.25,5.349999905,5.659999847,5.570000172,5.420000076,6.429999828,6.309999943
Barbados,BRB,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.710000038,,,,,,3.74000001,,,,,,,,,,,,5.190000057,4.349999905,3.25,4.630000114,2.809999943,,
Brunei Darussalam,BRN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.190000057,,,6.659999847,6.309999943,4.829999924,4.949999809,
Bhutan,BTN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.289999962,13.02000046,,10.71000004,,,,,,
Botswana,BWA,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.29999924,,,4.710000038,6.050000191,,,,,,,,,13.77999973,13.93999958,
Central African Republic,CAF,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada,CAN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.329999924,7.150000095,8.550000191,8.539999962,7.909999847,6.880000114,6.920000076,6.369999886,5.820000172,5.349999905,4.769999981,5.53000021,5.920000076,5.820000172,5.429999828,5.159999847,4.760000229,4.570000172,4.78000021,7.110000134,6.400000095,5.75,5.730000019,5.539999962,5.590000153,5.599999905,5.929999828,5.269999981,4.789999962,4.650000095,7.429999828,6.059999943
Central Europe and the Baltics,CEB,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92819408,3.244723066,5.128593631,4.75198987,4.965835313,5.291389648,5.199676147,4.918600523,4.180778411,3.252285274,2.846341658,4.366036113,5.488100401,4.959824605,5.242268421,5.21555825,4.640819255,3.980294482,3.364842564,2.908081515,2.420229465,2.041733983,2.565197804,2.382269918
Switzerland,CHE,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.279999971,1.889999986,1.620000005,2.279999971,1.919999957,,,2.130000114,1.269999981,1.100000024,0.779999971,2.039999962,2.880000114,2.359999895,2.289999962,2.049999952,1.779999971,1.600000024,2.309999943,2.789999962,2.420000076,2.690000057,3.039999962,3.289999962,3.369999886,3.109999895,3.089999914,2.890000105,2.670000076,2.970000029,3.049999952
Channel Islands,CHI,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.609999895,,3.569999933,,,4.039999962,,,5.349999905,5.909999847,,5.559999943,4.659999847,4.650000095,4.130000114,4.389999866,5.019999981,5,6.360000134,6.71999979,6.739999771,6.579999924,9.550000191,7.940000057
China,CHN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cote d'Ivoire,CIV,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.35000038,6.179999828,,,7.159999847,9.300000191,,4.559999943,,
Cameroon,CMR,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.329999924,,,,,,,9.770000458,,,,,,,
"Congo, Dem. Rep.",COD,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.100000381,,,,,,,9.329999924,,,,,,,,,
"Congo, Rep.",COG,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.05000019,,,,25.89999962,,,,,,,,,,,,
Colombia,COL,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.76000023,11.07999992,10.76000023,9.479999542,,9.460000038,10.09000015,10.90999985,10.90999985,9.970000267,9.789999962,8.880000114,8.420000076,8.510000229,9.56000042,9.090000153,9.300000191,9.460000038,,12.98999977
Comoros,COM,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.300000191,,,,,,,,,,9.880000114,,,,,,,
Cabo Verde,CPV,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.71999931,,9.479999542,5.260000229,3.49000001,,
Costa Rica,CRI,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.940000057,3.470000029,3.00999999,2.440000057,1.850000024,3.369999886,2.289999962,4.480000019,2.900000095,3.980000019,1.649999976,0.819999993,1.049999952,,2.720000029,4.880000114,4.309999943,3.99000001,4.690000057,5.610000134,3.25999999,3.390000105,4.380000114,5.329999924,7.550000191,7.139999866
Caribbean small states,CSS,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.41994505,,,,,
Cuba,CUB,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.800000012,0.629999995,0.360000014,0.370000005,1.440000057,,,,,,,,,,,
Curacao,CUW,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.579999924,,,
Cayman Islands,CYM,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.319999933,3.470000029,1.909999967,2.029999971,0.449999988,,,,,,
Cyprus,CYP,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.230000019,1.769999981,1.840000033,3,2.25999999,3.279999971,3.380000114,2.440000057,2.519999981,3.660000086,4.570000172,6.699999809,8.829999924,11.81999969,11.35000038,9.920000076,10.02000046,8.569999695,7.079999924,4.489999771,7.139999866,5.599999905
Czech Republic,CZE,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.870000005,1.139999986,1.799999952,2.569999933,2.289999962,1.99000001,1.799999952,1.950000048,2.099999905,2.059999943,2.170000076,1.629999995,1.50999999,2.480000019,2.619999886,2.440000057,2.410000086,2.24000001,2.359999895,2.019999981,1.450000048,1.179999948,0.949999988,0.860000014,1.210000038,1.25999999
Germany,DEU,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.880000114,4.630000114,3.720000029,3.710000038,3.940000057,4.519999981,5.090000153,5.190000057,4.46999979,3.380000114,2.880000114,3.160000086,2.859999895,2.160000086,2.089999914,2.160000086,2.269999981,2.170000076,2.130000114,1.970000029,1.830000043,1.779999971,2.50999999,2.359999895
Djibouti,DJI,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.14999962,,,,
Dominica,DMA,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.049999952,2.589999914,2.619999886,3.650000095,3.74000001,4.340000153,4.340000153,3.539999962,2.680000067,2.869999886,2.24000001,4.059999943,4.960000038,4.679999828,4.46999979,4.570000172,4.460000038,4.159999847,4.429999828,4.400000095,3.519999981,3.859999895,4.460000038,4.230000019
Dominican Republic,DOM,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.860000134,5.28000021,3.950000048,5.800000191,4.320000172,3.970000029,3.450000048,2.549999952,2.210000038,3.25999999,5.260000229,4.800000191,3.160000086,2.049999952,5.130000114,5.230000019,3.220000029,4.28000021,2.230000019,3.079999924,4.050000191,
Algeria,DZA,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.45000076,,,,,,,,,,,,,10.56000042,,,,
East Asia & Pacific (excluding high income),EAP,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.594714676,,,,,6.556147921,,7.114856826,,,,,,10.37922623,10.57789761,11.54782007,
East Asia & Pacific,EAS,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.306634681,8.221042045,8.683639948,8.284675302,8.394228643,8.800219242,8.462749707,8.660706274,8.077215954,7.848424017,8.036495738,7.549798545,
Europe & Central Asia,ECS,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.729610027,,,,6.26474618,6.023483211,5.415791988,,4.826833206,4.37792303,4.421385705,5.983950739,6.599792457,7.078507093,7.582438229,7.906244861,7.777343564,7.244945201,6.901717306,6.313127906,6.005130735,6.032458319,6.331083919,
Ecuador,ECU,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.74000001,3.00999999,5.099999905,5.519999981,4.300000191,3.900000095,3.299999952,3.549999952,3.640000105,5.099999905,4.409999847,3.660000086,4,3.75999999,3.119999886,3.839999914,4.650000095,4.619999886,4.409999847,4.599999905,,5.300000191
"Egypt, Arab Rep.",EGY,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.77000046,12.03999996,10.90999985,13.65999985,15.11999989,15.18999958,13.63000011,15.19999981,14.86999989,14.76000023,15.18999958,,9.68999958,
Euro area,EMU,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.964405899,5.368608846,4.799036105,4.271313754,4.338082958,4.686435291,5.0201365,4.966186918,4.403903132,3.816670508,3.716219545,5.647335485,6.34253089,6.937432538,8.302242102,8.842343099,8.356677269,7.54485098,6.632100228,5.746899427,5.290325567,5.071496587,5.613042249,5.299175638
Eritrea,ERI,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.699999809,7.929999828,6.96999979,5.150000095,5.53000021,6.03000021,6,5.349999905,4.510000229,4.090000153,5.110000134,8.850000381,10.11999989,11.35999966,13.38000011,14.32999992,13.09000015,11.25,9.960000038,8.260000229,7.559999943,7.360000134,8.920000076,7.949999809
Estonia,EST,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.210000038,,,4.559999943,5.170000076,6.980000019,8.930000305,,,,4.360000134,3.319999933,2.539999962,2.99000001,6.860000134,11.97000027,7.110000134,5.800000191,5.590000153,4.78000021,3.400000095,4.03000021,3.599999905,3.789999962,2.690000057,4.699999809,3.900000095
Ethiopia,ETH,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.840000153,,,,,,5.650000095,,,,,,,,4.900000095,,,,,,,,
European Union,EUU,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.317436229,4.783999215,4.709969868,4.24735465,4.563235053,4.887725959,5.047631349,4.96709224,4.387073332,3.691745209,3.539041747,5.304659837,5.985036476,6.429192562,7.633829999,8.103634008,7.66862702,6.912180724,6.084514499,5.334705033,4.903266265,4.688863844,5.180367355,4.885354159
Fragile and conflict affected situations,FCS,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.190000057,3.49000001,4.28000021,3.829999924,3.859999895,4.369999886,4.230000019,3.940000057,3.180000067,3.289999962,2.779999971,3.960000038,4.590000153,4.199999809,4.380000114,4.849999905,5.679999828,6.320000172,5.980000019,5.159999847,4.110000134,4.260000229,4.099999905,5.090000153
Fiji,FJI,"Unemployment with advanced education, male (% of male labor force with advanced education)",SL.UEM.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.139999986,,,,,,6.579999924,,,1.029999971,,4.159999847,,,,,
